0,-0.8309823529411764,0.20233823529411768,-0.1076,0.0009176470588235369,-0.0007382352941176576
1,-0.021764705882352964,-0.008264705882352941,0.02671176470588235,0.21008235294117647,-0.005682352941176472
2,-0.8102050000000001,-0.07378,-0.03999000000000001,-0.00018250000000000904,0.0006100000000000064
3,-0.5028314285714286,-0.2941457142857143,0.6014314285714286,-0.0035171428571428645,-8.571428571427231e-06
4,-0.00026296296296302035,-0.0006296296296296328,0.0017814814814814811,0.16489629629629626,-0.7839296296296296
5,-0.00018695652173916777,-0.0008652173913043515,0.004634782608695657,0.8777434782608696,0.1665086956521739
6,-0.7714142857142857,-0.33626000000000006,-0.15879428571428572,-0.0002400000000000041,0.0012485714285714253
7,-0.7761270833333334,0.48614375000000015,0.2474520833333334,-0.0017520833333333138,0.0012624999999999997
8,-0.5502842105263158,-0.05408947368421052,0.42706315789473676,-0.0023421052631579092,0.0004368421052631591
9,-0.004003773584906001,-0.0031669811320754714,0.0010386792452830203,0.01041320754716981,-0.007945283018867932
10,-0.2782333333333334,-0.33369166666666666,0.3213333333333333,-0.0011666666666666561,-0.0010916666666666713
11,-0.8070461538461539,-0.14485641025641025,-0.30192307692307696,0.00135897435897437,0.0001384615384615387
12,-0.7658400000000001,0.18397200000000005,0.249772,-0.001908000000000007,0.0018120000000000011
13,-0.0001615384615384352,-0.000676923076923075,0.0033230769230769217,0.5882999999999999,0.10274615384615385
14,-0.000176923076923019,-0.00034615384615384326,0.0003230769230769155,0.07577692307692308,-0.4149846153846154
15,-0.8600965517241379,0.13921379310344825,-0.24891896551724135,0.002250000000000002,-0.001784482758620698
16,-0.8138884615384616,0.3417692307692308,0.03646538461538462,4.6153846153841604e-05,-0.00030769230769231437
17,-0.7524736842105262,-0.48009736842105255,-0.10984210526315791,-0.0010210526315789295,0.0018447368421052532
18,-0.5085954545454545,-0.45152272727272724,0.2582681818181818,-0.001799999999999996,-0.0005181818181818135
19,-0.013795000000000057,-0.0025899999999999986,-0.0015950000000000027,0.06479,-0.16858
